seaport_id,seaport_name,country_id,latitude,longitude
NLLES,Leens,NL,53.367,6.383
NLLEY,Lelystad,NL,52.518755,5.471217
NLLGD,Lageland,NL,53.233,6.717
NLLGI,Langelille,NL,52.85,5.85
NLLID,Leiden,NL,52.1601144,4.4970097
NLLME,Limmel,NL,50.867,5.7
NLLNO,Loenersloot,NL,52.233,5.0
NLLRU,Leimuiderbrug,NL,52.233,4.667
NLLWE,Lalleweer,NL,53.283,7.0
NLLWG,Langeweg,NL,51.65,4.667
NLLWO,Lippenwoude,NL,52.967,5.65
NLLZA,Lage Zwaluwe,NL,51.717,4.733
NLMAR,Markelo,NL,52.2318971,6.5000676
NLMDG,Muiderberg,NL,52.333,5.117
NLMDU,Middelstum,NL,53.35,6.65
NLMEW,Meerlo-Wansum,NL,51.513572,6.085318
NLMGT,Molengat,NL,53.05,4.65
NLMHU,Maarhuizen,NL,53.35,6.5
NLMJA,Mandjeswaard,NL,52.567,5.917
NLMKE,Munnekeburen,NL,52.85,5.883
NLMKN,Marken,NL,52.467,5.1
NLMLA,Middelaar,NL,51.733,5.917
NLMLR,Millingen aan de Rijn,NL,51.867,6.05
NLMNH,Mijnsheerenland,NL,51.8,4.483
NLMNU,Menaldum,NL,53.217,5.667
NLMOK,Mook,NL,51.75,5.883
NLMSB,Maasbracht,NL,51.1404101,5.888583
NLMSV,Maasvlakte,NL,51.962398,4.0567997
NLMSW,Mensingeweer,NL,53.35,6.467
NLMUD,Muiden,NL,52.333,5.067
NLMWD,Midwolda,NL,53.2,7.0
NLNAM,Nieuw-Amsterdam,NL,52.717,6.867
NLNBG,Nieuwerbrug,NL,52.083,4.817
NLNBU,Nieuwe Brug,NL,52.367,4.667
NLNEC,Neck,NL,52.517,4.917
NLNES,Nes,NL,53.05,5.85
NLNKK,Nijkerk,NL,52.2224835,5.4835625
NLNRG,Norg,NL,53.05,6.45
NLNSA,Nes aan de Amstel,NL,52.267,4.883
NLNSD,Nieuw-Scheemda,NL,53.2,6.933
NLNSU,Nessersluis,NL,52.25,4.867
NLNSZ,Nieuwe Statenzijl,NL,53.233,7.2
NLNWO,Nieuwolda,NL,53.25,6.983
NLNZJ,Nijezijl,NL,53.0,5.617
NLOBL,Oud-Beijerland,NL,51.8189297,4.4272362
NLODL,Odiliapeel,NL,51.65,5.7
NLODR,Ouderkerk aan de Amstel,NL,52.3,4.9
NLOGP,Ooltgensplaat,NL,51.683,4.35
NLOHI,Oudeschild,NL,53.033,4.867
NLOHM,Oosthem,NL,53.017,5.6
NLOHW,Oude Schouw,NL,53.067,5.817
NLOHZ,Oosthuizen,NL,52.567,5.0
NLOLS,Oosterlittens,NL,53.133,5.65
NLOME,Oostermeer,NL,53.167,6.05
NLORJ,Oudenrijn,NL,52.083,5.067
NLORL,Oterleek,NL,52.633,4.833
NLOSG,Oud-Sabbinge,NL,51.533,3.8
NLOSK,Overschild,NL,53.283,6.783
NLOVG,Overberg,NL,52.033,5.5
NLOZL,Ossenzijl,NL,52.8,5.917
NLOZU,Oud-Zuilen,NL,52.133,5.067
NLPUM,Purmerend,NL,52.5143815,4.9640611
NLPZI,Pieterzijl,NL,53.283,6.267
NLQDG,Lisse,NL,52.2579303,4.5574834
NLQDS,Raalte,NL,52.3798566,6.2862366
NLRED,Ried,NL,51.517,5.017
NLRHD,Rheden,NL,52.0057368,6.0279594
NLRID,Ridderkerk,NL,51.870426,4.601732
NLRLA,Rilland,NL,51.417,4.183
NLROZ,Rozenburg,NL,51.904422,4.2471328
NLRST,Roosteren,NL,51.083,5.817
NLRSW,Rijnsaterwoude,NL,52.2,4.667
NLRTG,Rustenburg,NL,52.633,4.883
NLRUT,Rutten,NL,52.8,5.7
NLSAR,Sint Andries,NL,51.8,5.35
NLSBS,Sijbrandahuis,NL,53.317,5.967
NLSBU,Schagerbrug,NL,52.8,4.767
NLSCI,Schiedam,NL,51.9166,4.4
NLSDB,Standdaarbuiten,NL,51.617,4.517
NLSDM,Stadsdam,NL,52.083,5.05
NLSDW,Schildwolde,NL,53.233,6.817
NLSHH,Schoonhoven,NL,51.9525204,4.8432204
NLSHO,Schermerhorn,NL,52.6,4.883
NLSKG,Slijkenburg,NL,52.817,5.85
NLSKL,Stieltjeskanaal,NL,52.683,6.833
NLSKM,Slikkendam,NL,52.15,4.85
NLSKW,Schalkwijk,NL,51.983,5.183
NLSLO,Slochteren,NL,53.217,6.8
NLSLT,Sloten,NL,52.9,5.65
NLSMI,Smilde,NL,52.95,6.45
NLSMV,Sint Maartensvlotbrug,NL,52.783,4.717
NLSMZ,Scheemderzwaag,NL,53.183,6.95
NLSNN,Sint-Annaland,NL,51.6,4.1
NLSOP,Stolpen,NL,52.817,4.717
NLSPI,Spijkenisse,NL,51.855845,4.299208
NLSPV,Stolpervlotbrug,NL,52.8,4.717
NLSWL,Schouwerzijl,NL,53.333,6.45
NLSZL,Schoterzijl,NL,52.817,5.8
NLTHE,'t Horntje,NL,53.0,4.783
NLTKM,Tolkamer,NL,51.85,6.1
NLTKW,Tjerkwerd,NL,53.05,5.5
NLTOK,Tollebeek,NL,52.683,5.683
NLTRO,Terhorne,NL,53.033,5.783
NLTSL,Terschelling,NL,53.4,5.35
NLTWA,'t Waar,NL,53.217,6.933
NLUFE,Uffelte,NL,52.783,6.283
NLUMO,Urmond,NL,51.0,5.767
NLUTG,Uitgeest,NL,52.533,4.717
NLUTR,Uitermeer,NL,52.3,5.083
NLVAR,Varsen,NL,52.517,6.383
NLVEL,Velsen,NL,52.4666,4.65
NLVIE,Vierlingsbeek,NL,51.5964371,6.0071434
NLVLA,Vlaardingen,NL,51.9120668,4.3494366
NLVNO,Veenoord,NL,52.717,6.85
NLVRA,Vrouwenakker,NL,52.233,4.783
NLVSN,Velsen-Noord,NL,52.467,4.65
NLWAA,Waalre,NL,51.3878333,5.4432025
NLWDE,Waarde,NL,51.417,4.05
NLWEL,Well,NL,51.55,6.1
NLWEU,Weurt,NL,51.85,5.817
NLWGD,West-Graftdijk,NL,52.55,4.783
NLWGR,Wieringermeer,NL,52.85,5.017
NLWHD,Wilhelminadorp,NL,51.533,3.9
NLWHO,Wehe-den Hoorn,NL,53.367,6.417
NLWHU,Warfhuizen,NL,53.35,6.433
NLWKP,Westkapelle,NL,51.517,3.433
NLWLK,Waalwijk,NL,51.6878954,5.0574822
NLWNS,Winsum,NL,53.333,6.517
NLWOR,Woerden,NL,52.0798287,4.8627239
NLWRG,Wieringen/Den Oever,NL,52.933,5.033
NLWRP,Welsrijp,NL,53.167,5.6
NLWSP,Weesp,NL,52.3080507,5.0406217
NLZBO,Zuidbroek,NL,53.167,6.867
NLZDL,Zuidlaren,NL,53.1,6.683
NLZHO,Zwaanshoek,NL,52.317,4.617
NLZLD,Zoutelande,NL,51.5,3.467
NLZPO,Zandpol,NL,52.7,6.867
NLZPS,Zijpersluis,NL,52.733,4.683
NLZUT,Zutphen,NL,52.142736,6.1960584
NLZWI,Zwijndrecht,NL,51.8105978,4.6272719
NLZWN,Zwinderen,NL,52.733,6.683
NOAAA,A i Lofoten,NO,67.8833,12.9833
NOABE,Abelnes,NO,58.2333,6.6667
NOABV,Abelvar,NO,64.7333,11.1833
NOAFT,Agnefest,NO,58.1167,7.0333
NOAGO,Agotnes,NO,60.4,5.0167
NOAGK,Agskardet,NO,66.7167,13.4833
NOAKK,Akkarfjord,NO,70.7833,23.45
NOAKM,Akrehamn,NO,59.25,5.1667
NOALE,Alefjar,NO,58.2333,8.0167
NOAES,Alesund,NO,62.4667,6.15
NOALF,Alta,NO,69.9667,23.2333
NOAAV,Alvik,NO,60.4167,6.4167
NOALV,Alvika,NO,62.4833,6.3833
NOAND,Andalsnes,NO,62.5667,7.7
NOADN,Andenes,NO,69.3167,16.1333
NOAFS,Anfinnsletta,NO,68.3333,15.4333
NOANS,Ansnes,NO,63.6333,9.0
NOARH,Ardal - Hjelmeland,NO,59.15,6.1667
NOARD,Ardalstangen,NO,61.2333,7.7
NOARE,Arendal,NO,58.45,8.7667
NOARF,Arnafjord,NO,61.0167,6.3833
NOARM,Arnoyhamn,NO,70.05,20.6333
NOATA,Atangen,NO,58.8667,9.35
NOATL,Atloy,NO,61.35,4.8833
NOAUK,Aukra,NO,62.8167,6.9
NOAUE,Aure,NO,63.2667,8.5167
NOAUL,Aurland,NO,60.9,7.1833
NOASV,Austevoll,NO,60.1,5.15
NOAVA,Avaldsnes,NO,59.35,5.2667
NOAVE,Averoy,NO,63.05,7.6667
NOBLS,Balestrand,NO,61.2,6.5333
NOBLL,Ballangen,NO,68.3333,16.8333
NOBSD,Ballstad,NO,68.0667,13.55
NOBAF,Balsfjord,NO,69.2333,19.2333
NOBAL,Baly,NO,58.0333,7.15
NOBJF,Batsfjord,NO,70.6333,29.7167
NOBEL,Bellvika,NO,69.7833,18.7667
NOBGO,Bergen,NO,60.3833,5.3167
NOBFJ,Bergsfjord,NO,70.25,21.7833
NOBVG,Berlevag,NO,70.85,29.1
NOBJY,Bjarkoy,NO,68.9833,16.5333
NOBKV,Bjerkvik,NO,68.55,17.55
NOBJD,Bjordal,NO,61.0833,5.8333
NOBJX,Bjorkas,NO,59.7833,10.5
NOBJU,Bjugn,NO,63.75,9.75
NOBLO,Blokken,NO,68.6,15.3833
NOBLV,Blomvag,NO,60.5333,4.8833
NOBOO,Bodo,NO,67.2833,14.3667
NOBOG,Bogen,NO,68.5167,16.9833
NOBON,Bognes,NO,68.2167,16.0667
NOOYB,Bogoy,NO,67.9,15.1833
NOBOK,Bokn,NO,59.2167,5.4333
NOBOM,Bomlo,NO,59.6,5.2167
NOBOE,Boneset - Karmoy,NO,59.3667,5.2833
NOBOS,Borkenes,NO,68.7667,16.1667
NOSBT,Botn - Sandnessjoen,NO,66.0,12.65
NOBTN,Botnaneset - Flora,NO,61.6167,5.0667
NOBTH,Botnhamn,NO,69.5167,17.9
NOBOV,Bovagen - Radoy,NO,60.7,4.9167
NOBRN,Brandasund,NO,59.9,5.1
NOBSF,Brandsfjord,NO,64.1833,10.35
NOBRV,Brattvag,NO,62.6,6.4333
NOBVR,Breiviga,NO,59.0833,5.9
NOBVB,Breivikbotn,NO,70.5833,22.2833
NOBKS,Brekstad,NO,63.6833,9.6833
NOBRH,Brensholmen,NO,69.6,18.0333
NOBTS,Brettesnes,NO,68.2333,14.8667
NOBVK,Brevik,NO,59.05,9.7
NOBNN,Bronnoysund,NO,65.4667,12.2
NOBUG,Bugoynes,NO,69.9667,29.6333
NOBUF,Burfjord,NO,69.9333,22.05
NOBUV,Buvika,NO,63.3117075,10.1863673
NOBYN,Byggnes - Karmoy,NO,59.3,5.3
NOBYS,Bygstad,NO,61.3833,5.6667
NOBYR,Byrknesoy,NO,60.9,4.8333
NODFJ,Dafjord,NO,69.9833,19.4
NODSF,Dale,NO,61.3667,5.4167
NODIM,Dimmelsvik,NO,59.95,5.9833
NODIR,Dirdal,NO,58.8333,6.1667
NODJU,Djupvik,NO,69.75,20.5
NODOL,Dolmoy,NO,63.65,8.7833
NODRG,Drag,NO,68.0333,16.0667
NODRM,Drammen,NO,59.7333,10.2333
NODRK,Drobak,NO,59.65,10.6167
NODUS,Dusavik,NO,59.0,5.65
NODYL,Dyroyhamn,NO,69.0167,17.4333
NODYD,Dyrstad,NO,61.7667,5.1833
NODYR,Dyrvik,NO,63.7667,8.8333
NOEGE,Egersund,NO,58.45,6.0
NOEGG,Eggesbones,NO,62.3167,5.6333
NOEIF,Eidangerfjorden,NO,59.0667,9.7
NOEDE,Eide,NO,62.9,7.45
NOEDS,Eide Sotra,NO,60.25,5.0667
NOEDT,Eidet,NO,68.7333,14.5833
NOEDF,Eidfjord,NO,60.4667,7.0667
NOEDD,Eidsdal,NO,62.2667,7.1667
NOEIL,Eidslandet,NO,60.7167,5.7833
NOEKF,Eikefet,NO,60.7,5.55
NOEIK,Eikefjord,NO,61.5833,5.4667
NOELO,Eikelandsosen,NO,60.2333,5.75
NOEVV,Eivindvik,NO,60.9833,5.0833
NOELL,Ellingsoy,NO,62.5,6.3333
NOELN,Elnesvagen,NO,62.85,7.1333
NOENG,Engene,NO,59.6833,10.5333
NOERF,Erfjord - Suldal,NO,59.3333,6.2167
NODDY,Espenesbogen,NO,69.1167,17.75
NOESP,Espevik,NO,59.3167,5.6667
NOETN,Etne,NO,59.65,5.9167
NOEVT,Evenestangen,NO,68.0167,16.0
NOEYD,Eydehavn,NO,58.4833,8.8667
NOFAX,Fagerstrand,NO,59.9333,8.8
NOFAN,Farsund,NO,58.0833,6.8
NOFAU,Fauske,NO,67.25,15.3833
NOFED,Fedje,NO,60.7667,4.7
NOFSV,Festvag,NO,67.4333,14.7667
NOFND,Finneid,NO,67.25,15.4167
NOFIN,Finneidfjord,NO,66.1833,13.7833
NOFNY,Finnoy,NO,59.1667,5.8
NOFNE,Finnsnes,NO,69.2167,17.9667
NOFSK,Fiskabygd - Vanylven,NO,62.1,5.55
NOFST,Fiskarstrand,NO,62.45,6.2833
NOFBL,Fiskebol,NO,68.4333,14.8167
NOFIT,Fitjar,NO,59.9167,5.3167
NOFYS,Fjarland,NO,61.4,6.7333
NOFJL,Fjelldal,NO,68.55,16.5
NOFSD,Fjellstrand,NO,60.2167,5.9667
NOFLA,Flam,NO,60.8667,7.1167
NOFLY,Flatoy,NO,60.5333,5.25
NOFFD,Flekkefjord,NO,58.2833,6.65
NOFLM,Flem,NO,62.6833,6.2333
NOFRO,Floro,NO,61.6,5.0167
NOFLO,Florvag,NO,60.4167,5.2333
NOFOL,Follafoss,NO,63.9833,11.1
NOFDE,Forde,NO,61.45,5.8333
NOFNS,Fornes,NO,68.8667,17.4667
NOFON,Foroy,NO,66.7333,13.5167
NOFOR,Forsand,NO,58.9,6.0833
NOFSL,Forsol,NO,70.7167,23.8167
NOFRS,Forus,NO,58.8833,5.75
NOFOS,Fosnavag,NO,62.3333,5.6333
NOFOI,Fossing,NO,58.9333,9.4667
NOOLT,Frafjord,NO,58.8333,6.3
NOFRK,Fredrikstad,NO,59.2,10.9167
NOFKG,Frekhaug,NO,60.5167,5.2333
NOFOA,Froan,NO,63.9833,9.0833
NOFUS,Fusa,NO,60.2,5.6167
NOGAM,Gamvik,NO,71.05,28.25
NOGPN,Gaupne,NO,61.4,7.3
NOGIK,Gismarvik,NO,59.3167,5.3833
NOROM,Gjerdsvika,NO,62.25,5.55
NOGJV,Gjesvar,NO,71.1,25.3833
NONZL,Glesvar,NO,60.2,5.0333
NOGLO,Glomfjord,NO,66.8,13.9333
NOGOO,Godoya,NO,62.4667,6.0167
NOGRV,Granvin,NO,60.5167,6.7
NOGRD,Gravdal,NO,68.1167,13.5
NOGTD,Grimstad,NO,58.3333,8.5833
NOGRP,Grip,NO,63.2167,7.6
NOGOT,Grotavar,NO,68.9667,16.25
NOGRF,Grovfjord,NO,68.6833,17.1167
NOGRY,Gryllefjord,NO,69.3667,17.0833
NOGRS,Grytestranda,NO,62.5333,6.3667
NOGUD,Gudvangen,NO,60.85,6.8167
NOGHV,Gunhildvagen,NO,61.5833,5.0
NOGUR,Gursken,NO,62.2333,5.5667
NOGUT,Gutvik,NO,65.0833,11.8167
NOHAL,Halden,NO,59.1,11.3667
NOHLS,Halsa,NO,63.05,8.2167
NOHSA,Halsa Meloy,NO,66.7333,13.5167
NOHAZ,Halsnoy,NO,59.8,5.7167
NOHAN,Halvorshavn,NO,59.5833,10.6167
NONIA,Hammarvika - Froya,NO,63.6833,8.8
NOHFL,Hammerfall,NO,67.4,15.5333
NOHFT,Hammerfest,NO,70.65,23.6667
NOHOT,Hanoytangen,NO,60.4333,5.1
NOHAE,Hansnes,NO,69.9667,19.6167
NOHRI,Hareid,NO,62.3667,6.0333
NOHRS,Haroysundet,NO,62.8833,6.95
NOHRD,Harstad,NO,68.7833,16.5333
NOHVK,Hasvik,NO,70.4667,22.15
NOHAU,Haugesund,NO,59.4,5.25
NOHSV,Hausvikstrand,NO,58.0333,6.9833
NOHVI,Havik,NO,59.3,5.3167
NOHAV,Havoysund,NO,71.0,24.6667
NOHEK,Hekkelstrand,NO,68.4,16.8333
NOHLE,Helle - Forsand,NO,58.8667,6.15
NOHKR,Helle - Kragero,NO,58.9,9.4
NOHSY,Hellesylt,NO,62.0833,6.8667
NOHEL,Hellvik,NO,58.4667,5.8667
NOHNE,Hemnesberget,NO,66.2333,13.6333
NOHEN,Henningsvar,NO,68.15,14.2167
NOHEF,Herfjord,NO,64.0,10.0333
NOHER,Hermansverk,NO,61.1833,6.8333
NOHRO,Heroy,NO,65.9833,12.3
NOHRY,Heroya,NO,59.1167,9.6167
NOHET,Heroysundet,NO,59.9167,5.7833
NOHRR,Herre,NO,59.1,9.5667
NOHES,Hestvika,NO,63.5667,9.2
NOHJL,Hjelmeland,NO,59.2333,6.1833
NOHJJ,Hjelset,NO,62.7833,7.4833
NOHJO,Hjorungavag,NO,62.35,6.0667
NOHOF,Hof,NO,59.55,10.0333
NOHOG,Hogset,NO,67.1333,15.0167
NOHOA,Holla,NO,63.3167,9.15
NOHLL,Hollen,NO,58.0833,7.8167
NOHOL,Holmestrand,NO,59.4833,10.3
NOHOK,Hommelvik,NO,63.4,10.7667
NOHVG,Honningsvag,NO,70.9667,25.9667
NOHRV,Hordvik,NO,60.5167,5.3
NOHOO,Horsoy,NO,60.4333,5.1667
NOHOR,Horten,NO,59.4,10.4833
NOHSL,Hovland,NO,60.2333,6.6167
NOHYR,Hoyanger,NO,61.2167,6.05
NOHLB,Hoylandsbygda,NO,59.7833,5.8
NOHHA,Hufthammar,NO,60.1167,5.2
NOHMV,Hummelvik,NO,70.25,21.7833
NOHUD,Hundeidvika,NO,62.3667,6.4167
NOHUS,Husnes,NO,59.8667,5.7667
NOHSO,Husoy - Karmoy,NO,59.3333,5.3
NOHSS,Husoy - Lenvik,NO,69.5333,17.6667
NOHOY,Husoy - Tonsberg,NO,59.2333,10.45
NOHVS,Hvasser,NO,59.0833,10.45
NOHYL,Hyllestad,NO,61.1667,5.2833
NOIGE,Igeroy,NO,65.6833,12.1333
NOIGL,Iglandsvik,NO,61.8333,4.9333
NOIKR,Ikornnes,NO,62.3833,6.55
NOISY,Ingoy,NO,71.0833,24.0667
NOIDR,Inndyr,NO,67.0333,14.0167
NOINN,Innhavet,NO,67.9667,15.9167
NOINV,Innvik,NO,61.85,6.6167
NOJAN,Jakobsnes,NO,69.7333,30.1
NOJOY,Jarlsoy,NO,59.25,10.4667
NOJEL,Jelsa,NO,59.3333,6.0167
NOJON,Jondal,NO,60.2667,6.2333
NOJOS,Jossingfjord,NO,58.3167,6.35
NOJOV,Jovik,NO,69.6,19.8167
NOKAB,Kabelvag,NO,68.2167,14.4833
NOKDF,Kaldfjord,NO,69.6833,18.7333
NOKVG,Kalvag,NO,61.7667,4.8833
NOKAN,Kalvneset,NO,61.9333,5.45
NOKMO,Kambo,NO,59.4667,10.6833
NOKMN,Karhamn,NO,70.55,23.15
NOKAR,Karsto,NO,59.2667,5.5167
NOKAH,Karvikhamn,NO,69.4,18.15
NOKPG,Kaupanger,NO,61.1667,7.2333
NOKIL,Kilvik,NO,66.7333,13.9
NOKIV,Kinsarvik,NO,60.3667,6.7167
NOKIR,Kirkehamn,NO,58.2333,6.5333
NOKKN,Kirkenes,NO,69.7167,30.0333
NOKJE,Kjerringoy,NO,67.5167,14.7667
NOKJF,Kjollefjord,NO,70.9333,27.3333
NOKMS,Kjopmannskjar,NO,59.1667,10.3667
NOKJK,Kjopsvik,NO,68.0833,16.35
NOKJB,Kjorebonn,NO,58.9,9.4833
NOKLE,Kleppesto,NO,60.4167,5.2333
NOKRV,Knarrevik,NO,60.3667,5.15
NOKBV,Kobbvagen,NO,68.7333,14.5333
NOKLD,Kolvereid,NO,63.45,10.4167
NOKGF,Kongsfjord,NO,70.7167,29.3167
NOKOP,Kopervik,NO,59.2833,5.3
NOKRA,Kragero,NO,58.8667,9.4
NOKRS,Kristiansand,NO,58.1333,7.9833
NOKSU,Kristiansund,NO,63.1,7.7333
NOKVL,Kristoffervalen,NO,70.1167,19.9833
NOKVF,Kvafjord,NO,58.0333,7.3
NOKVS,Kvalsund,NO,70.5,23.9667
NOKVV,Kvalvika,NO,67.3,14.3833
NOKDL,Kvanndal,NO,60.4833,6.6
NOKIA,Kvithylla,NO,63.5667,9.9
NOKSY,Kvitsoy,NO,59.05,5.4167
NOKYR,Kyrksaterora,NO,63.2833,9.0833
NOLVG,Laksevag,NO,60.3833,5.3
NOLAD,Langesund,NO,59.0,9.7333
NOLAG,Langevag,NO,59.6167,5.25
NOLAN,Langevag - Sula,NO,62.4333,6.2167
NOLAO,Langoya,NO,59.5,10.3833
NOLGS,Langstein,NO,63.55,10.8833
NOLRD,Lardal,NO,61.1,7.45
NOLRK,Larkollen,NO,59.3333,10.65
NONZC,Larsnes,NO,62.2167,5.6
NOLAR,Larvik,NO,59.0333,10.0167
NOLAV,Lavangen,NO,68.75,17.7833
NOLNE,Leines,NO,67.7333,14.7667
NOLEF,Leirfjord,NO,66.05,12.95
NOLEP,Leirpollen,NO,60.1542452,5.2006609
NOLRI,Leirvik,NO,59.7667,5.5
NOLEA,Leirvik i Hyllestad,NO,61.1167,5.3333
NOLKN,Leknes,NO,68.15,13.6
NOLKV,Leksvik,NO,63.6667,10.6167
NOLAS,Lenangen Sondre,NO,69.8167,19.9833
NOLAY,Lenangsoyra,NO,69.8167,19.9833
NOLES,Lenvik,NO,69.4333,18.15
NOLRE,Lessremman,NO,65.3667,12.4833
NOLEV,Levanger,NO,63.75,11.2833
NOLIA,Liavag,NO,62.35,6.0667
NOLIL,Lillesand,NO,58.2333,8.3667
NOLFF,Listraumen,NO,61.1333,5.2
NOLIT,Litangen,NO,58.85,9.3
NOLOD,Lodingen,NO,68.4167,15.9833
NOLOE,Loen,NO,61.8667,6.8333
NOLON,Lonevag,NO,60.5333,5.4833
NOLOV,Lovund,NO,66.3667,12.3833
NOLRA,Lura,NO,58.8667,5.7333
NOLUR,Luroy,NO,66.4167,12.8333
NOLUS,Luster,NO,61.4333,7.45
NOLUL,Lutelandet,NO,61.25,4.9667
NOLYD,Lyngseidet,NO,69.5833,20.2167
NOLYS,Lysaker,NO,59.9,10.6
NOLYF,Lysebotn,NO,59.05,6.6667
NOMLM,Malm,NO,64.0667,11.2333
NOMAY,Maloy,NO,61.9333,5.1
NOMAN,Mandal,NO,58.0167,7.45
NOMAT,Matre - Masfjorden,NO,60.8833,5.5667
NOMAH,Maurholen,NO,58.4667,5.9167
NOMAU,Mausund,NO,63.8667,8.6667
NOMEH,Mehamn,NO,71.0333,27.8333
NOMEL,Melbu,NO,68.4833,14.8
NOMLS,Melhus,NO,63.2833,10.2667
NOMLK,Melkoya,NO,70.6833,23.6
NOMEV,Melsomvik,NO,59.2167,10.3333
NOMEN,Menstad,NO,59.1667,9.6333
NOMID,Midsund,NO,62.6667,6.6667
NOMIT,Misten,NO,67.45,14.7333
NOMVV,Mjolkevikvarden,NO,60.55,4.9833
NOMQN,Mo i Rana,NO,66.3167,14.1333
NOMOL,Molde,NO,62.7333,7.15
NOMLT,Moldtustranda,NO,62.2833,5.6167
NOMOV,Molstrevag,NO,59.5167,5.2667
NOMON,Mongstad,NO,60.8167,5.0167
NOMOB,Mongstadbase,NO,60.8,5.0667
NOMOR,Morsvikbotn,NO,67.7,15.8333
NOMJF,Mosjoen,NO,65.8333,13.2
NOMSK,Moskenes,NO,67.8833,13.0333
NOMSS,Moss,NO,59.4167,10.65
NOMOS,Mosterhamn,NO,59.7,5.3833
NOMRV,Muruvika,NO,63.4333,10.8333
NOOSY,Namsos,NO,64.45,11.5
NONVK,Narvik,NO,68.4167,17.4167
NONSN,Nesna,NO,66.2,13.0167
NONEV,Nevlunghamn,NO,58.9667,9.8667
NONFD,Nordfjordeid,NO,61.9,5.9833
NONFO,Nordfosen,NO,63.95,10.1833
NONKB,Nordkjosbotn,NO,69.2333,19.35
NONOL,Nordlenangen,NO,69.9167,20.1667
NONOM,Nordmela,NO,69.1333,15.6833
NONSF,Nordskaget - Froya,NO,63.7167,8.5667
NONHS,Norheimsund,NO,60.3667,6.1333
NOZNJ,Nusfjord,NO,68.0333,13.35
NONYE,Nyelv,NO,70.0833,28.8667
NOODD,Odda,NO,60.0667,6.5333
NOOKF,Oksfjord,NO,70.2333,22.3333
NOOLD,Olden,NO,61.8333,6.8
NOOLL,Olderdalen,NO,69.6,20.5167
NOOLR,Oldervik,NO,69.75,19.6833
NOOLN,Olen,NO,59.6,5.8
NOOMA,Omastranda,NO,60.2167,5.9667
NOOMB,Ombo,NO,59.2333,6.0167
NOORK,Orkanger,NO,63.3167,9.8333
NOSVI,Ornes,NO,66.8667,13.7
NOORS,Orsta,NO,62.1833,6.0833
NOORV,Ortnevik,NO,61.1,6.1333
NOOOS,Os,NO,60.1667,5.4667
NOOSL,Oslo,NO,59.9,10.7333
NOOSE,Osnes - Vindafjord,NO,59.5833,5.5667
NOT8N,Oteren,NO,69.2667,19.9
NOOTO,Ottersoy,NO,64.8667,11.2833
NOPOR,Porsgrunn,NO,59.1333,9.6333
NORAF,Rafnes,NO,59.1,9.5667
NORMB,Ramberg,NO,68.0833,13.2167
NORAM,Ramsund,NO,68.4833,16.5
NORDB,Randaberg,NO,59.0,5.6333
NORBV,Raudbergvika,NO,62.2667,7.05
NORSD,Raudsand,NO,62.8333,8.1167
NORES,Raunes - Vindafjord,NO,59.4333,5.75
NORFJ,Reinfjord,NO,70.1,21.6
NOREK,Rekefjord,NO,58.3333,6.25
NOREN,Rennesoy,NO,59.0833,5.6833
NOREP,Repparfjord,NO,70.45,24.2833
NORPV,Repvag,NO,70.75,25.6833
NORIV,Risavika,NO,58.9333,5.6
NORIS,Risor,NO,58.7167,9.2333
NORSH,Risoyhamn,NO,68.9667,15.6333
NORSS,Rissa,NO,63.5833,9.9667
NOROG,Rognan,NO,67.1,15.3833
NORVK,Rorvik,NO,64.85,11.2333
NORET,Rost,NO,67.5167,12.1333
NOROV,Rovde,NO,62.1833,5.75
NORUB,Rubbestadneset,NO,59.8,5.2667
NORUN,Runde,NO,62.4,5.6667
NORTL,Rutledal,NO,61.0667,5.2167
NORYF,Rypefjord,NO,70.6333,23.6667
NOSAL,Salangen,NO,68.8667,17.8167
NOSAC,Salangsverket,NO,68.9,17.7167
NOSBU,Salsbruket,NO,64.8,11.8667
NOSAT,Salten,NO,67.3667,15.5833
NOSAX,Sand,NO,59.4833,6.25
NOTRF,Sandefjord,NO,59.1167,10.2167
NOSAF,Sandeid,NO,59.55,5.8333
NOSAS,Sandnes,NO,58.85,5.7333
NOSSJ,Sandnessjoen,NO,66.0167,12.6333
NOSAY,Sandoya,NO,68.95,16.6667
NOSDI,Sandvika,NO,59.8833,10.5167
NOSAI,Sandviksberget,NO,64.3167,10.45
NOANN,Sannidal,NO,58.8833,9.2833
NOSPG,Sarpsborg,NO,59.2667,11.1
NOSAU,Sauda,NO,59.6333,6.35
NOSID,Savareid,NO,60.1833,5.7667
NOSVL,Savlandsvik,NO,59.2667,5.1833
NOSJE,Selje,NO,62.0333,5.3333
NOSEJ,Seljeli,NO,66.1333,13.5833
NOSEV,Selva,NO,63.6167,9.7333
NOSJH,Senjahopen,NO,69.5,17.4833
NOSRD,Sigerfjord,NO,68.6333,15.5333
NOSIH,Siholmen,NO,63.7333,8.8333
NOSRV,Sirevag,NO,58.5,5.7833
NOSSS,Sistranda,NO,63.7167,8.8333
NOSJO,Sjoholt,NO,62.4667,6.8
NOSJV,Sjovegan,NO,68.8833,17.8333
NOSJU,Sjursoja/Oslo,NO,59.8833,10.7667
NOSAA,Skaland,NO,69.45,17.3
NOSKV,Skalevik,NO,60.3833,5.2333
NOSRH,Skarholmen,NO,60.4,5.2
